Date,Exercise,Category,Type,Set,Weight,WeightType,Reps,Duration,Note
__DAYSPLIT__,2026-05-25,Push,,,,,,,
2026-05-25,Bench Press,push,reps,1,165,lbs,8,,Mood:5|General:Spring bank holiday. Gym is mine.
2026-05-25,Bench Press,push,reps,2,165,lbs,8,,
2026-05-25,Bench Press,push,reps,3,165,lbs,7,,
2026-05-25,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-25,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-05-25,Incline Dumbbell Press,push,reps,3,70,lbs,14,,
2026-05-25,Overhead Press,push,reps,1,120,lbs,7,,General:First time at 120. Shoulder held up perfectly.
2026-05-25,Overhead Press,push,reps,2,120,lbs,6,,
2026-05-25,Overhead Press,push,reps,3,120,lbs,6,,
2026-05-25,Lateral Raises,push,reps,1,40,lbs,18,,
2026-05-25,Lateral Raises,push,reps,2,40,lbs,18,,
2026-05-25,Lateral Raises,push,reps,3,40,lbs,17,,
2026-05-25,Dips,push,reps,1,,bodyweight,21,,
2026-05-25,Dips,push,reps,2,,bodyweight,21,,
2026-05-25,Dips,push,reps,3,,bodyweight,20,,
2026-05-25,Push Ups,push,reps,1,,bodyweight,36,,
2026-05-25,Push Ups,push,reps,2,,bodyweight,35,,
2026-05-25,Push Ups,push,reps,3,,bodyweight,32,,
2026-05-25,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-25,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-25,Tricep Pushdowns,push,reps,3,80,lbs,16,,
__DAYSPLIT__,2026-05-27,Legs,,,,,,,
2026-05-27,Squat,legs,reps,1,225,lbs,9,,Mood:4|Form:Deep and controlled|General:First time squatting 225.
2026-05-27,Squat,legs,reps,2,225,lbs,8,,
2026-05-27,Squat,legs,reps,3,225,lbs,8,,
2026-05-27,Romanian Deadlift,legs,reps,1,215,lbs,8,,
2026-05-27,Romanian Deadlift,legs,reps,2,215,lbs,8,,
2026-05-27,Romanian Deadlift,legs,reps,3,215,lbs,7,,
2026-05-27,Leg Press,legs,reps,1,445,lbs,15,,
2026-05-27,Leg Press,legs,reps,2,445,lbs,14,,
2026-05-27,Leg Press,legs,reps,3,445,lbs,14,,
2026-05-27,Leg Curls,legs,reps,1,140,lbs,15,,
2026-05-27,Leg Curls,legs,reps,2,140,lbs,14,,
2026-05-27,Leg Curls,legs,reps,3,140,lbs,13,,
2026-05-27,Walking Lunges,legs,reps,1,45,lbs,15,,
2026-05-27,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-05-27,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-05-27,Calf Raises,legs,reps,1,285,lbs,18,,
2026-05-27,Calf Raises,legs,reps,2,285,lbs,17,,
2026-05-27,Calf Raises,legs,reps,3,285,lbs,17,,
2026-05-27,Plank,core,timed,1,,bodyweight,,91,
2026-05-27,Ab Wheel Rollouts,core,reps,1,,bodyweight,11,,
2026-05-27,Ab Wheel Rollouts,core,reps,2,,bodyweight,10,,
2026-05-27,Ab Wheel Rollouts,core,reps,3,,bodyweight,9,,
__DAYSPLIT__,2026-05-29,Push,,,,,,,
2026-05-29,Bench Press,push,reps,1,170,lbs,8,,Mood:4|Form:Controlled descent
2026-05-29,Bench Press,push,reps,2,170,lbs,8,,
2026-05-29,Bench Press,push,reps,3,170,lbs,7,,
2026-05-29,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-05-29,Incline Dumbbell Press,push,reps,2,70,lbs,13,,
2026-05-29,Incline Dumbbell Press,push,reps,3,70,lbs,12,,
2026-05-29,Overhead Press,push,reps,1,120,lbs,7,,
2026-05-29,Overhead Press,push,reps,2,120,lbs,7,,
2026-05-29,Overhead Press,push,reps,3,120,lbs,6,,
2026-05-29,Lateral Raises,push,reps,1,40,lbs,18,,
2026-05-29,Lateral Raises,push,reps,2,40,lbs,18,,
2026-05-29,Lateral Raises,push,reps,3,40,lbs,17,,
2026-05-29,Dips,push,reps,1,,bodyweight,22,,
2026-05-29,Dips,push,reps,2,,bodyweight,21,,
2026-05-29,Dips,push,reps,3,,bodyweight,20,,
2026-05-29,Push Ups,push,reps,1,,bodyweight,36,,
2026-05-29,Push Ups,push,reps,2,,bodyweight,35,,
2026-05-29,Push Ups,push,reps,3,,bodyweight,33,,
2026-05-29,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-05-29,Tricep Pushdowns,push,reps,2,80,lbs,17,,
2026-05-29,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-05-30,Pull,,,,,,,
2026-05-30,Pullups,pull,reps,1,,bodyweight,4,,Mood:5|General:Four on both top sets. Three weeks ago it was three. The ceiling keeps moving.
2026-05-30,Pullups,pull,reps,2,,bodyweight,4,,
2026-05-30,Pullups,pull,reps,3,,bodyweight,3,,
2026-05-30,Banded Pullups,pull,reps,1,,banded,24,,Red
2026-05-30,Banded Pullups,pull,reps,2,,banded,22,,
2026-05-30,Banded Pullups,pull,reps,3,,banded,21,,
2026-05-30,Barbell Rows,pull,reps,1,225,lbs,9,,
2026-05-30,Barbell Rows,pull,reps,2,225,lbs,9,,
2026-05-30,Barbell Rows,pull,reps,3,225,lbs,8,,
2026-05-30,Lat Pulldowns,pull,reps,1,180,lbs,14,,
2026-05-30,Lat Pulldowns,pull,reps,2,180,lbs,13,,
2026-05-30,Lat Pulldowns,pull,reps,3,180,lbs,12,,
2026-05-30,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-05-30,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-05-30,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-05-30,Face Pulls,pull,reps,1,95,lbs,18,,
2026-05-30,Face Pulls,pull,reps,2,95,lbs,17,,
2026-05-30,Face Pulls,pull,reps,3,95,lbs,17,,
2026-05-30,Dead Hangs,pull,timed,1,,bodyweight,,92,
__DAYSPLIT__,2026-06-01,Push,,,,,,,
2026-06-01,Bench Press,push,reps,1,170,lbs,8,,Mood:5|General:Seven and a half months done. 200 is the number. Working weight at 170. The calculator says I am on track.
2026-06-01,Bench Press,push,reps,2,170,lbs,8,,
2026-06-01,Bench Press,push,reps,3,170,lbs,7,,
2026-06-01,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-06-01,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-06-01,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-06-01,Overhead Press,push,reps,1,120,lbs,7,,Form:Brace harder at lockout
2026-06-01,Overhead Press,push,reps,2,120,lbs,7,,
2026-06-01,Overhead Press,push,reps,3,120,lbs,6,,
2026-06-01,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-01,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-01,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-01,Dips,push,reps,1,,bodyweight,22,,
2026-06-01,Dips,push,reps,2,,bodyweight,21,,
2026-06-01,Dips,push,reps,3,,bodyweight,20,,
2026-06-01,Push Ups,push,reps,1,,bodyweight,37,,
2026-06-01,Push Ups,push,reps,2,,bodyweight,35,,
2026-06-01,Push Ups,push,reps,3,,bodyweight,33,,
2026-06-01,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-01,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-01,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-06-02,Pull,,,,,,,
2026-06-02,Pullups,pull,reps,1,,bodyweight,4,,"Mood:4|General:Back to it. Fours on the top sets, working toward five."
2026-06-02,Pullups,pull,reps,2,,bodyweight,4,,
2026-06-02,Pullups,pull,reps,3,,bodyweight,3,,
2026-06-02,Barbell Rows,pull,reps,1,225,lbs,9,,
2026-06-02,Barbell Rows,pull,reps,2,225,lbs,9,,
2026-06-02,Barbell Rows,pull,reps,3,225,lbs,8,,
2026-06-02,Lat Pulldowns,pull,reps,1,180,lbs,14,,
2026-06-02,Lat Pulldowns,pull,reps,2,180,lbs,13,,
2026-06-02,Lat Pulldowns,pull,reps,3,180,lbs,12,,
2026-06-02,Banded Pullups,pull,reps,1,,banded,24,,Red
2026-06-02,Banded Pullups,pull,reps,2,,banded,22,,
2026-06-02,Banded Pullups,pull,reps,3,,banded,21,,
2026-06-02,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-02,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-02,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-02,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-02,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-02,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-02,Dead Hangs,pull,timed,1,,bodyweight,,92,
__DAYSPLIT__,2026-06-03,Legs,,,,,,,
2026-06-03,Squat,legs,reps,1,225,lbs,9,,Mood:3|Form:Good depth|General:Legs done. Did not skip them this time.
2026-06-03,Squat,legs,reps,2,225,lbs,8,,
2026-06-03,Squat,legs,reps,3,225,lbs,8,,
2026-06-03,Romanian Deadlift,legs,reps,1,215,lbs,8,,
2026-06-03,Romanian Deadlift,legs,reps,2,215,lbs,8,,
2026-06-03,Romanian Deadlift,legs,reps,3,215,lbs,7,,
2026-06-03,Leg Press,legs,reps,1,445,lbs,15,,
2026-06-03,Leg Press,legs,reps,2,445,lbs,14,,
2026-06-03,Leg Press,legs,reps,3,445,lbs,14,,
2026-06-03,Leg Curls,legs,reps,1,140,lbs,15,,
2026-06-03,Leg Curls,legs,reps,2,140,lbs,14,,
2026-06-03,Leg Curls,legs,reps,3,140,lbs,13,,
2026-06-03,Walking Lunges,legs,reps,1,45,lbs,15,,
2026-06-03,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-06-03,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-06-03,Calf Raises,legs,reps,1,285,lbs,18,,
2026-06-03,Calf Raises,legs,reps,2,285,lbs,17,,
2026-06-03,Calf Raises,legs,reps,3,285,lbs,17,,
__DAYSPLIT__,2026-06-05,Push,,,,,,,
2026-06-05,Bench Press,push,reps,1,170,lbs,8,,Mood:4|General:Working weight feels solid. 175 soon.
2026-06-05,Bench Press,push,reps,2,170,lbs,8,,
2026-06-05,Bench Press,push,reps,3,170,lbs,7,,
2026-06-05,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-06-05,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-06-05,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-06-05,Overhead Press,push,reps,1,120,lbs,7,,
2026-06-05,Overhead Press,push,reps,2,120,lbs,7,,
2026-06-05,Overhead Press,push,reps,3,120,lbs,6,,
2026-06-05,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-05,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-05,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-05,Dips,push,reps,1,,bodyweight,23,,
2026-06-05,Dips,push,reps,2,,bodyweight,22,,
2026-06-05,Dips,push,reps,3,,bodyweight,21,,
2026-06-05,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-05,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-05,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-05,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-05,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-05,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-06-06,Pull,,,,,,,
2026-06-06,Pullups,pull,reps,1,,bodyweight,4,,Mood:5|General:Fours across all three sets. First time. The fifth rep is coming.
2026-06-06,Pullups,pull,reps,2,,bodyweight,4,,
2026-06-06,Pullups,pull,reps,3,,bodyweight,4,,
2026-06-06,Barbell Rows,pull,reps,1,225,lbs,9,,
2026-06-06,Barbell Rows,pull,reps,2,225,lbs,9,,
2026-06-06,Barbell Rows,pull,reps,3,225,lbs,8,,
2026-06-06,Lat Pulldowns,pull,reps,1,180,lbs,14,,
2026-06-06,Lat Pulldowns,pull,reps,2,180,lbs,13,,
2026-06-06,Lat Pulldowns,pull,reps,3,180,lbs,13,,
2026-06-06,Banded Pullups,pull,reps,1,,banded,24,,Red
2026-06-06,Banded Pullups,pull,reps,2,,banded,23,,
2026-06-06,Banded Pullups,pull,reps,3,,banded,21,,
2026-06-06,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-06,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-06,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-06,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-06,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-06,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-06,Dead Hangs,pull,timed,1,,bodyweight,,92,
__DAYSPLIT__,2026-06-08,Push,,,,,,,
2026-06-08,Bench Press,push,reps,1,170,lbs,9,,Mood:4|Form:Controlled descent|General:Nine reps on the top set. Ready to move up.
2026-06-08,Bench Press,push,reps,2,170,lbs,8,,
2026-06-08,Bench Press,push,reps,3,170,lbs,8,,
2026-06-08,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-06-08,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-06-08,Incline Dumbbell Press,push,reps,3,70,lbs,14,,
2026-06-08,Overhead Press,push,reps,1,120,lbs,7,,
2026-06-08,Overhead Press,push,reps,2,120,lbs,7,,
2026-06-08,Overhead Press,push,reps,3,120,lbs,7,,
2026-06-08,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-08,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-08,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-08,Dips,push,reps,1,,bodyweight,23,,
2026-06-08,Dips,push,reps,2,,bodyweight,22,,
2026-06-08,Dips,push,reps,3,,bodyweight,21,,
2026-06-08,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-08,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-08,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-08,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-08,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-08,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-06-09,Pull,,,,,,,
2026-06-09,Pullups,pull,reps,1,,bodyweight,4,,Mood:4|General:Ten reps on rows for the first time. Still chasing 230.
2026-06-09,Pullups,pull,reps,2,,bodyweight,4,,
2026-06-09,Pullups,pull,reps,3,,bodyweight,3,,
2026-06-09,Barbell Rows,pull,reps,1,225,lbs,10,,
2026-06-09,Barbell Rows,pull,reps,2,225,lbs,9,,
2026-06-09,Barbell Rows,pull,reps,3,225,lbs,9,,
2026-06-09,Lat Pulldowns,pull,reps,1,180,lbs,15,,
2026-06-09,Lat Pulldowns,pull,reps,2,180,lbs,14,,
2026-06-09,Lat Pulldowns,pull,reps,3,180,lbs,13,,
2026-06-09,Banded Pullups,pull,reps,1,,banded,25,,Red
2026-06-09,Banded Pullups,pull,reps,2,,banded,23,,
2026-06-09,Banded Pullups,pull,reps,3,,banded,22,,
2026-06-09,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-09,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-09,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-09,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-09,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-09,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-09,Dead Hangs,pull,timed,1,,bodyweight,,93,
__DAYSPLIT__,2026-06-11,Cardio,,,,,,,
2026-06-11,Treadmill Run,cardio,timed,1,,,,1680,Mood:4|General:28 minute easy run. Summer evenings. Building the engine back up.
__DAYSPLIT__,2026-06-12,Push,,,,,,,
2026-06-12,Bench Press,push,reps,1,175,lbs,7,,Mood:5|Form:Brace and drive|General:Moved working weight to 175. Felt strong.
2026-06-12,Bench Press,push,reps,2,175,lbs,7,,
2026-06-12,Bench Press,push,reps,3,175,lbs,6,,
2026-06-12,Incline Dumbbell Press,push,reps,1,70,lbs,14,,
2026-06-12,Incline Dumbbell Press,push,reps,2,70,lbs,14,,
2026-06-12,Incline Dumbbell Press,push,reps,3,70,lbs,13,,
2026-06-12,Overhead Press,push,reps,1,120,lbs,7,,
2026-06-12,Overhead Press,push,reps,2,120,lbs,7,,
2026-06-12,Overhead Press,push,reps,3,120,lbs,6,,
2026-06-12,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-12,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-12,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-12,Dips,push,reps,1,,bodyweight,23,,
2026-06-12,Dips,push,reps,2,,bodyweight,22,,
2026-06-12,Dips,push,reps,3,,bodyweight,21,,
2026-06-12,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-12,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-12,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-12,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-12,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-12,Tricep Pushdowns,push,reps,3,80,lbs,17,,
2026-06-12,Sauna,other,timed,1,,,,900,General:Recovery sauna after push
__DAYSPLIT__,2026-06-13,Pull,,,,,,,
2026-06-13,Pullups,pull,reps,1,,bodyweight,4,,Mood:4|General:Tried for five on set one and stalled an inch from the bar. So close.
2026-06-13,Pullups,pull,reps,2,,bodyweight,4,,
2026-06-13,Pullups,pull,reps,3,,bodyweight,4,,
2026-06-13,Barbell Rows,pull,reps,1,225,lbs,10,,
2026-06-13,Barbell Rows,pull,reps,2,225,lbs,9,,
2026-06-13,Barbell Rows,pull,reps,3,225,lbs,9,,
2026-06-13,Lat Pulldowns,pull,reps,1,185,lbs,14,,
2026-06-13,Lat Pulldowns,pull,reps,2,185,lbs,13,,
2026-06-13,Lat Pulldowns,pull,reps,3,185,lbs,12,,
2026-06-13,Banded Pullups,pull,reps,1,,banded,25,,Red
2026-06-13,Banded Pullups,pull,reps,2,,banded,23,,
2026-06-13,Banded Pullups,pull,reps,3,,banded,22,,
2026-06-13,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-13,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-13,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-13,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-13,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-13,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-13,Dead Hangs,pull,timed,1,,bodyweight,,93,
2026-06-13,Hanging Leg Raises,core,reps,1,,bodyweight,13,,
2026-06-13,Hanging Leg Raises,core,reps,2,,bodyweight,12,,
2026-06-13,Hanging Leg Raises,core,reps,3,,bodyweight,11,,
__DAYSPLIT__,2026-06-14,Mobility,,,,,,,
2026-06-14,Hip Flexor Stretches,mobility,timed,1,,bodyweight,,60,Mood:3|General:Physio homework. Overdue. Hips are tight from the desk again.
2026-06-14,Hip Flexor Stretches,mobility,timed,2,,bodyweight,,60,
2026-06-14,Pigeon Stretch,mobility,timed,1,,bodyweight,,60,
2026-06-14,Pigeon Stretch,mobility,timed,2,,bodyweight,,60,
2026-06-14,Thoracic Spine Rotation,mobility,timed,1,,bodyweight,,45,
2026-06-14,Thoracic Spine Rotation,mobility,timed,2,,bodyweight,,45,
__DAYSPLIT__,2026-06-15,Push,,,,,,,
2026-06-15,Bench Press,push,reps,1,175,lbs,8,,Mood:4|General:Incline up to 75s. Everything trending up.
2026-06-15,Bench Press,push,reps,2,175,lbs,7,,
2026-06-15,Bench Press,push,reps,3,175,lbs,7,,
2026-06-15,Incline Dumbbell Press,push,reps,1,75,lbs,12,,
2026-06-15,Incline Dumbbell Press,push,reps,2,75,lbs,12,,
2026-06-15,Incline Dumbbell Press,push,reps,3,75,lbs,11,,
2026-06-15,Overhead Press,push,reps,1,120,lbs,8,,
2026-06-15,Overhead Press,push,reps,2,120,lbs,7,,
2026-06-15,Overhead Press,push,reps,3,120,lbs,7,,
2026-06-15,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-15,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-15,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-15,Dips,push,reps,1,,bodyweight,23,,
2026-06-15,Dips,push,reps,2,,bodyweight,22,,
2026-06-15,Dips,push,reps,3,,bodyweight,21,,
2026-06-15,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-15,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-15,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-15,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-15,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-15,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-06-16,Pull,,,,,,,
2026-06-16,Pullups,pull,reps,1,,bodyweight,5,,Mood:5|General:FIVE. Five clean unassisted reps on set one. Chin clear over the bar every time. Eight months ago I could not do one.
2026-06-16,Pullups,pull,reps,2,,bodyweight,4,,
2026-06-16,Pullups,pull,reps,3,,bodyweight,3,,
2026-06-16,Barbell Rows,pull,reps,1,225,lbs,10,,
2026-06-16,Barbell Rows,pull,reps,2,225,lbs,10,,
2026-06-16,Barbell Rows,pull,reps,3,225,lbs,9,,
2026-06-16,Lat Pulldowns,pull,reps,1,185,lbs,14,,
2026-06-16,Lat Pulldowns,pull,reps,2,185,lbs,13,,
2026-06-16,Lat Pulldowns,pull,reps,3,185,lbs,13,,
2026-06-16,Banded Pullups,pull,reps,1,,banded,26,,Red
2026-06-16,Banded Pullups,pull,reps,2,,banded,24,,
2026-06-16,Banded Pullups,pull,reps,3,,banded,22,,
2026-06-16,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-16,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-16,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-16,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-16,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-16,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-16,Dead Hangs,pull,timed,1,,bodyweight,,94,
__DAYSPLIT__,2026-06-17,Legs,,,,,,,
2026-06-17,Squat,legs,reps,1,225,lbs,9,,"Mood:4|Form:Deep and controlled|General:Leg press up to 455. Squat reps climbing, 230 is close."
2026-06-17,Squat,legs,reps,2,225,lbs,9,,
2026-06-17,Squat,legs,reps,3,225,lbs,8,,
2026-06-17,Romanian Deadlift,legs,reps,1,215,lbs,9,,
2026-06-17,Romanian Deadlift,legs,reps,2,215,lbs,8,,
2026-06-17,Romanian Deadlift,legs,reps,3,215,lbs,8,,
2026-06-17,Leg Press,legs,reps,1,455,lbs,15,,
2026-06-17,Leg Press,legs,reps,2,455,lbs,14,,
2026-06-17,Leg Press,legs,reps,3,455,lbs,14,,
2026-06-17,Leg Curls,legs,reps,1,145,lbs,14,,
2026-06-17,Leg Curls,legs,reps,2,145,lbs,13,,
2026-06-17,Leg Curls,legs,reps,3,145,lbs,13,,
2026-06-17,Walking Lunges,legs,reps,1,45,lbs,15,,
2026-06-17,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-06-17,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-06-17,Calf Raises,legs,reps,1,290,lbs,18,,
2026-06-17,Calf Raises,legs,reps,2,290,lbs,17,,
2026-06-17,Calf Raises,legs,reps,3,290,lbs,17,,
__DAYSPLIT__,2026-06-20,Pull,,,,,,,
2026-06-20,Pullups,pull,reps,1,,bodyweight,5,,Mood:5|General:Five then four then four. The fives are repeatable now.
2026-06-20,Pullups,pull,reps,2,,bodyweight,4,,
2026-06-20,Pullups,pull,reps,3,,bodyweight,4,,
2026-06-20,Barbell Rows,pull,reps,1,225,lbs,10,,
2026-06-20,Barbell Rows,pull,reps,2,225,lbs,10,,
2026-06-20,Barbell Rows,pull,reps,3,225,lbs,9,,
2026-06-20,Lat Pulldowns,pull,reps,1,185,lbs,15,,
2026-06-20,Lat Pulldowns,pull,reps,2,185,lbs,14,,
2026-06-20,Lat Pulldowns,pull,reps,3,185,lbs,13,,
2026-06-20,Banded Pullups,pull,reps,1,,banded,26,,Red
2026-06-20,Banded Pullups,pull,reps,2,,banded,24,,
2026-06-20,Banded Pullups,pull,reps,3,,banded,23,,
2026-06-20,Face Pulls,pull,reps,1,95,lbs,18,,
2026-06-20,Face Pulls,pull,reps,2,95,lbs,17,,
2026-06-20,Face Pulls,pull,reps,3,95,lbs,17,,
2026-06-20,Dumbbell Curls,pull,reps,1,45,lbs,14,,
2026-06-20,Dumbbell Curls,pull,reps,2,45,lbs,14,,
2026-06-20,Dumbbell Curls,pull,reps,3,45,lbs,13,,
2026-06-20,Dead Hangs,pull,timed,1,,bodyweight,,94,
__DAYSPLIT__,2026-06-21,Cardio,,,,,,,
2026-06-21,Treadmill Run,cardio,timed,1,,,,1860,Mood:5|General:5K in 31 minutes. Eleven minutes faster than the May run. Did not stop once. The 5K goal is basically a pace goal now.
__DAYSPLIT__,2026-06-22,Push,,,,,,,
2026-06-22,Bench Press,push,reps,1,175,lbs,8,,Mood:4|General:Overhead press touched 125 for the first time. Shoulder is a non-issue now.
2026-06-22,Bench Press,push,reps,2,175,lbs,8,,
2026-06-22,Bench Press,push,reps,3,175,lbs,8,,
2026-06-22,Incline Dumbbell Press,push,reps,1,75,lbs,13,,
2026-06-22,Incline Dumbbell Press,push,reps,2,75,lbs,12,,
2026-06-22,Incline Dumbbell Press,push,reps,3,75,lbs,12,,
2026-06-22,Overhead Press,push,reps,1,125,lbs,6,,
2026-06-22,Overhead Press,push,reps,2,125,lbs,6,,
2026-06-22,Overhead Press,push,reps,3,125,lbs,5,,
2026-06-22,Lateral Raises,push,reps,1,40,lbs,18,,
2026-06-22,Lateral Raises,push,reps,2,40,lbs,18,,
2026-06-22,Lateral Raises,push,reps,3,40,lbs,17,,
2026-06-22,Dips,push,reps,1,,bodyweight,23,,
2026-06-22,Dips,push,reps,2,,bodyweight,22,,
2026-06-22,Dips,push,reps,3,,bodyweight,21,,
2026-06-22,Push Ups,push,reps,1,,bodyweight,38,,
2026-06-22,Push Ups,push,reps,2,,bodyweight,36,,
2026-06-22,Push Ups,push,reps,3,,bodyweight,34,,
2026-06-22,Tricep Pushdowns,push,reps,1,80,lbs,18,,
2026-06-22,Tricep Pushdowns,push,reps,2,80,lbs,18,,
2026-06-22,Tricep Pushdowns,push,reps,3,80,lbs,17,,
__DAYSPLIT__,2026-06-24,Legs,,,,,,,
2026-06-24,Squat,legs,reps,1,225,lbs,10,,Mood:4|General:Ten reps at 225. Next session I load 230.
2026-06-24,Squat,legs,reps,2,225,lbs,9,,
2026-06-24,Squat,legs,reps,3,225,lbs,8,,
2026-06-24,Romanian Deadlift,legs,reps,1,215,lbs,9,,
2026-06-24,Romanian Deadlift,legs,reps,2,215,lbs,9,,
2026-06-24,Romanian Deadlift,legs,reps,3,215,lbs,8,,
2026-06-24,Leg Press,legs,reps,1,455,lbs,15,,
2026-06-24,Leg Press,legs,reps,2,455,lbs,15,,
2026-06-24,Leg Press,legs,reps,3,455,lbs,14,,
2026-06-24,Leg Curls,legs,reps,1,145,lbs,15,,
2026-06-24,Leg Curls,legs,reps,2,145,lbs,14,,
2026-06-24,Leg Curls,legs,reps,3,145,lbs,13,,
2026-06-24,Walking Lunges,legs,reps,1,45,lbs,15,,
2026-06-24,Walking Lunges,legs,reps,2,45,lbs,14,,
2026-06-24,Walking Lunges,legs,reps,3,45,lbs,13,,
2026-06-24,Calf Raises,legs,reps,1,290,lbs,18,,
